event_id,shot_statsbomb_xg,shot_outcome,shot_body_part,shot_type,shot_technique,shot_first_time,shot_one_on_one,end_x,end_y,end_z
a0341b83-1a2c-4572-b24f-ef6246cf41bc,0.083645426,Blocked,Head,Open Play,Normal,False,False,117.9,42.9,
5abddfce-bdd1-4daa-b85e-77a38b2f580e,0.057764526,Off T,Right Foot,Open Play,Volley,True,False,120.0,39.7,6.5
5dde4783-7db2-40cf-96d2-a7dd618ea391,0.068181805,Off T,Left Foot,Open Play,Lob,True,False,120.0,41.6,7.1
e268cff8-a72a-427d-aab7-b969a25533a1,0.024126757,Blocked,Right Foot,Open Play,Normal,False,False,107.3,25.0,
3e832ff4-a0ed-481f-a4ba-620663a2bd88,0.031866387,Off T,Right Foot,Open Play,Normal,False,False,120.0,46.2,2.2
df3391e2-dc8c-4001-89ce-f2635f7cfd83,0.7673985,Goal,Right Foot,Open Play,Normal,True,False,120.0,37.1,1.2
a010e9d6-c7b1-49f3-b680-95955af60db0,0.037833,Blocked,Right Foot,Open Play,Normal,True,False,106.9,41.0,
369596a5-8d02-4e7a-bd3a-313dee68fb7f,0.10365055,Off T,Head,Open Play,Normal,False,False,120.0,47.7,1.2
a3fe3196-7718-41f2-9ecc-d34ad010dfff,0.06206297,Wayward,Head,Open Play,Normal,False,False,107.7,47.8,
ebfeb05f-e704-420d-a7a0-b117bb4e1620,0.02500054,Off T,Right Foot,Open Play,Normal,False,False,120.0,46.0,4.5
99170d3e-3a91-4278-92bd-3b4fdf84e3bf,0.091126874,Off T,Head,Open Play,Normal,False,False,120.0,23.3,0.3
3bc5423b-a263-4feb-9010-0545d069b44f,0.022351462,Blocked,Right Foot,Open Play,Normal,True,False,103.2,45.5,
84887881-ec39-4be2-bf00-bb39130e7d19,0.022984756,Saved,Right Foot,Open Play,Normal,False,False,117.9,43.0,2.2
92aab804-f197-47de-87da-3fb92fcbf461,0.022601364,Blocked,Right Foot,Open Play,Normal,False,False,106.5,46.0,
01d0aa26-abec-45db-b191-13cb5050aac2,0.2272298,Off T,Head,Open Play,Normal,False,False,120.0,37.2,3.6
8316b200-8803-4db1-9ce4-f6cb7c9267a7,0.032634236,Blocked,Left Foot,Open Play,Normal,False,False,98.6,38.8,
a7022a1d-b14d-410c-8a15-3d3c5d1f68ea,0.04032639,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,39.7,5.2
f49663d7-aab9-4ecf-9a52-39134ef489b1,0.0392699,Off T,Right Foot,Open Play,Normal,False,False,120.0,42.7,3.2
4afcc1f8-8edf-4dde-91bc-2abef7e4cd98,0.044319924,Blocked,Head,Open Play,Normal,False,False,107.9,39.6,
6cf64f01-749e-419f-ab7d-2c70b27c6d5d,0.022195127,Off T,Right Foot,Open Play,Half Volley,True,False,120.0,48.8,5.4
1eef8af5-65c9-4173-9f9b-022e4fd667e9,0.038047235,Off T,Left Foot,Open Play,Normal,False,False,120.0,47.3,0.4
c0abe263-c16e-4c7a-bbba-08644d5e5353,0.029532647,Blocked,Left Foot,Open Play,Normal,False,False,111.0,48.9,
5639a55c-a973-4d13-9c98-2569932a6675,0.06298616,Saved,Right Foot,Open Play,Normal,False,False,118.1,44.3,1.1
c9a06c06-e851-45e1-a7a2-adda81f24ab6,0.08406523,Off T,Right Foot,Open Play,Normal,False,True,120.0,45.1,0.0
93b21a5e-7995-4631-9d1f-e037ae2fb9e5,0.014339935,Off T,Right Foot,Open Play,Normal,False,False,120.0,38.6,3.3
89192c2c-0a39-4058-a967-697a08ab7a65,0.10026226,Saved,Head,Open Play,Diving Header,False,False,118.3,40.5,0.5
2bf255e3-ff42-4ae7-9a59-e0463ec5573c,0.3964351,Goal,Head,Open Play,Diving Header,False,True,120.0,37.6,0.5
fc189455-df2b-4d7e-8683-1e5bd3142a67,0.0072465306,Off T,Right Foot,Open Play,Normal,False,False,120.0,39.1,5.7
40618646-d51f-4e2e-ba50-a09519ec6009,0.016342735,Off T,Right Foot,Open Play,Normal,False,False,120.0,33.7,0.5
38b25bd7-3233-483b-a8a7-f6734363bd9b,0.021415636,Saved,Right Foot,Open Play,Normal,True,False,114.3,55.3,0.2
60ba3f2f-3e49-4e50-b084-7166be2d89f4,0.023063045,Off T,Right Foot,Open Play,Normal,False,False,120.0,28.8,0.2
6d46a12d-5914-441b-927c-b0a2591aecd0,0.020295424,Off T,Right Foot,Open Play,Normal,False,False,120.0,28.2,0.4
d29eba54-c7b9-4474-adc9-d742da1888cc,0.28833002,Saved,Right Foot,Open Play,Half Volley,True,False,117.6,40.2,2.1
6cd13bb0-1a41-464b-a2fd-e0a5be6892f8,0.21509801,Goal,Right Foot,Open Play,Half Volley,True,False,120.0,41.2,0.1
d73eaf58-7bac-4e86-9035-e6a538d5d9d0,0.053114243,Off T,Left Foot,Free Kick,Normal,False,False,120.0,44.7,1.5
093616f9-bf76-4739-b98f-183c1bb173ee,0.028605705,Blocked,Right Foot,Open Play,Normal,False,False,99.5,26.5,
99fa286d-2cd9-4dc6-a37c-ab740e1830d2,0.033619445,Blocked,Right Foot,Open Play,Normal,False,False,97.9,41.7,
39b6f6f3-4082-4d6a-badc-fcfe95c43395,0.009107851,Off T,Right Foot,Open Play,Normal,False,False,120.0,35.0,0.3
71b6ae07-7ed3-4c27-a554-aa2f47eee01b,0.44621456,Off T,Right Foot,Open Play,Normal,True,False,120.0,34.6,0.2
aea92cb2-c71e-4d1f-8aaf-f0cd5f7aa8c9,0.122640125,Off T,Head,Open Play,Normal,False,False,120.0,46.4,0.8
e9bafdb2-49bd-4bf4-a994-a104178d8882,0.09211643,Saved to Post,Right Foot,Open Play,Normal,False,False,117.7,44.3,0.2
458a2ebb-858e-42c3-aace-be56ef1f7e0d,0.008749763,Off T,Left Foot,Open Play,Normal,False,False,120.0,35.7,4.1
fcae598f-1a88-433a-be03-eef81d7f1f2c,0.2795069,Saved,Right Foot,Open Play,Normal,False,False,114.7,42.0,0.1
88914625-a397-4fa1-86d3-4a5b539f8105,0.07482786,Off T,Right Foot,Open Play,Half Volley,True,False,120.0,40.3,6.2
a5bd238d-29eb-4e2f-badd-b8cd5ddfda7f,0.026316341,Blocked,Left Foot,Open Play,Normal,False,False,94.4,40.5,
6de7aeaa-634b-445c-b2a9-b8a540298ab9,0.04383846,Blocked,Left Foot,Open Play,Normal,False,False,101.2,33.0,
852b10a9-c648-49b7-a350-419ea29a1988,0.039871026,Saved,Right Foot,Open Play,Normal,True,False,117.6,43.3,0.2
6f3364dc-c33e-4d97-8526-1b908fc538bd,0.22469985,Saved,Right Foot,Open Play,Overhead Kick,True,False,117.1,36.9,1.5
a9503ee1-f2b8-4021-83f0-25bae3e99992,0.08284487,Blocked,Head,Open Play,Normal,False,False,110.7,37.4,
e93ad1e1-8736-41af-a83a-6bcb9a999805,0.0967436,Off T,Left Foot,Open Play,Half Volley,False,False,120.0,38.7,4.7
35934eb8-5256-4bb7-a69f-0d92222706b6,0.18371537,Off T,Left Foot,Open Play,Volley,True,False,120.0,39.7,5.6
f646cf2e-b8d6-4313-bb53-56f648848ad0,0.042385932,Blocked,Head,Open Play,Normal,False,False,111.9,34.3,
700977ba-a1b3-4056-a56d-3028488f210c,0.03717376,Blocked,Right Foot,Open Play,Normal,False,False,107.6,44.2,
69466378-7c4a-4ad3-87a9-05077df96bab,0.03816692,Off T,Head,Open Play,Normal,False,False,120.0,29.6,2.0
8a28557e-6ace-4c3c-b539-dad63b4d1303,0.012462552,Off T,Left Foot,Open Play,Normal,False,False,120.0,73.5,0.9
8f0b5d6d-5f48-4095-bdc6-fb2f71870fb1,0.16702515,Goal,Head,Open Play,Normal,False,False,120.0,36.4,0.9
f3b97dfb-1bb9-4386-adf4-143617091be5,0.038016018,Goal,Left Foot,Open Play,Normal,False,False,120.0,43.3,0.2
19977c43-f996-4bf5-8675-8100a15f1af6,0.05783525,Saved Off Target,Head,Open Play,Normal,False,False,118.0,45.5,1.3
111ef0ea-235f-417b-9e5d-c6b5e0b7b29a,0.012324545,Off T,Right Foot,Open Play,Normal,False,False,120.0,28.1,0.2
7bc540b4-d287-4529-a89b-08c58b58cfc4,0.092835814,Off T,Head,Open Play,Normal,False,False,120.0,45.7,2.2
5773cc5b-ee88-4a0c-8523-b1713d9aadee,0.030764818,Goal,Head,Open Play,Normal,False,False,120.0,43.7,0.9
67f4d476-db0c-44b3-a86f-107b34cb142e,0.05848126,Blocked,Head,Open Play,Diving Header,False,False,112.9,38.1,
28fd15eb-0fe4-4e22-9d61-e9ac440e8583,0.028674563,Blocked,Left Foot,Open Play,Normal,False,False,99.6,30.6,
5e7dd17f-1928-4d96-a747-38f18a407d60,0.03714271,Saved,Right Foot,Open Play,Normal,False,False,117.7,43.3,1.0
844eba76-a603-4edc-9a38-6bc1f7011a61,0.08175262,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,39.8,5.6
52670fd3-5c36-4a2a-908c-cd3b3ea165c9,0.076450095,Off T,Left Foot,Open Play,Normal,False,False,120.0,45.0,0.2
f115a0ab-4466-44f6-bc0c-d4d664c6659b,0.07249932,Saved,Left Foot,Open Play,Normal,True,False,118.1,35.9,0.9
cdd5b06a-a2fd-44a2-a4f0-adc4335dc0ff,0.033973884,Wayward,Head,Open Play,Normal,False,False,111.4,37.9,
d6837766-2d69-43a6-8022-888dfc9a9b36,0.1831349,Saved,Other,Open Play,Normal,False,False,118.5,37.5,0.9
430b4753-0d7a-4be1-a7e2-f998be7edcb5,0.042489737,Saved Off Target,Head,Open Play,Normal,False,False,119.1,32.5,2.7
e0eb8311-23f9-4dfe-885f-c8d13b99c3be,0.083941504,Blocked,Right Foot,Open Play,Normal,False,False,108.3,31.1,
bedeb29b-6b75-4df0-bf84-4a0b390058ff,0.08565126,Saved,Left Foot,Open Play,Normal,False,False,117.2,40.9,0.8
968d3832-1eb4-4c74-af2e-72a82e6bb9b8,0.042958237,Blocked,Right Foot,Open Play,Normal,False,False,105.0,46.6,
155c82e1-6093-4964-aa62-b3471a4b6ee3,0.57949895,Goal,Right Foot,Open Play,Normal,False,False,120.0,43.1,0.3
c693b4a3-14e4-4fe5-b999-9a48e26daf8f,0.019075327,Wayward,Right Foot,Open Play,Normal,False,False,113.0,35.9,
21788e5d-d045-4a66-b49b-7ecc011bc515,0.4392004,Saved,Left Foot,Open Play,Normal,True,False,116.7,36.9,0.5
da7aa8f0-d47d-4f4a-ab50-e9ab87a83687,0.1399121,Goal,Left Foot,Open Play,Normal,True,False,120.0,37.7,0.3
21ccf9ca-93b9-47d1-a54d-fa212095962e,0.7835,Off T,Right Foot,Penalty,Normal,False,True,120.0,42.9,4.2
6c87dcfd-2c43-41ad-91c7-1858853f9a53,0.07451238,Off T,Head,Open Play,Normal,False,False,120.0,40.0,5.8
46724dc2-5bea-4ba2-bc88-15a48c4d1dd9,0.06485319,Off T,Left Foot,Open Play,Normal,False,False,120.0,33.0,4.9
29eb7828-d5ac-4fcf-bda5-2c68a19f79bf,0.03543082,Saved,Right Foot,Open Play,Normal,False,False,118.1,41.6,0.5
a74fabe3-506b-400e-8f0c-f0a52b9830dd,0.31616378,Off T,Right Foot,Open Play,Half Volley,False,False,120.0,41.3,4.3
3a8964a2-70f3-47ce-8bf6-08b45de706ce,0.06562915,Saved,Right Foot,Open Play,Normal,False,False,116.7,46.5,0.5
b060084d-0ae4-4d37-89b7-d0fd2cbf1190,0.21167962,Saved,Head,Open Play,Normal,False,False,117.3,38.9,0.7
be0116ac-8c01-4f66-9737-3da63aabbab5,0.12975295,Off T,Left Foot,Open Play,Normal,True,False,120.0,35.3,3.5
33c9fc78-cdd6-4466-b38d-3eed75ee3f03,0.1724836,Off T,Right Foot,Open Play,Half Volley,True,False,120.0,37.0,5.2
fa577b0f-6521-4276-9cb6-895d3e386fe1,0.098437175,Off T,Head,Open Play,Normal,False,False,120.0,35.2,2.0
882fef71-8cdf-40a6-8118-2fb9714dd165,0.06267969,Off T,Right Foot,Open Play,Half Volley,False,False,120.0,43.5,4.5
72defc8f-99a8-4d92-83fa-3b1eb392eb1d,0.0071468144,Off T,Right Foot,Open Play,Normal,False,False,120.0,32.7,4.5
a298081b-0981-48a7-800e-b625ae0ced3d,0.14020388,Blocked,Left Foot,Open Play,Normal,False,False,117.9,38.2,
85f1575e-9fc0-404c-a5f3-7404df99b8cb,0.52563,Off T,Head,Open Play,Normal,False,True,120.0,42.5,3.6
958d9615-28c8-4a29-a1df-20758b06cbfc,0.00829143,Saved,Right Foot,Open Play,Normal,False,False,118.3,40.0,0.7
8da3295b-8396-413d-9a55-1264e5c322c7,0.025334049,Blocked,Left Foot,Free Kick,Normal,False,False,99.3,48.0,
fdde270a-8ffa-4925-b74a-245379255d99,0.030286929,Saved,Right Foot,Open Play,Normal,True,False,117.6,38.6,1.0
c0ca9fae-680e-4d53-a792-c6e7ff9cee35,0.16523102,Saved,Head,Open Play,Diving Header,False,False,116.2,42.3,0.1
4e037edf-bcd0-4010-aac9-6318f93a5a18,0.5302452,Goal,Left Foot,Open Play,Half Volley,True,False,120.0,40.2,0.5
7aa20e6a-4011-4f90-8caa-6465962ac2b3,0.07524728,Blocked,Right Foot,Open Play,Half Volley,False,False,110.9,33.3,
e0e3070c-fe29-4b3b-8e40-4f7479dbdd2a,0.08423308,Wayward,Head,Open Play,Normal,False,False,114.9,39.3,
68cd14d5-d78f-43e7-b529-c96d1f39550d,0.07363974,Blocked,Right Foot,Open Play,Half Volley,True,False,105.0,46.9,
91a0cb7a-730a-45ef-83c5-372ea0377549,0.009168124,Blocked,Right Foot,Open Play,Normal,False,False,107.2,20.6,
6fd353c8-5338-47ed-a569-ade1d0530e5d,0.046730015,Blocked,Right Foot,Open Play,Volley,True,False,104.5,33.7,
196e6443-403c-42ed-b65e-160ae92ad11f,0.02107937,Off T,Head,Open Play,Normal,False,False,120.0,47.4,4.3
93180b76-2a53-4c8a-ae0b-a61a782b0aa9,0.08263751,Blocked,Right Foot,Open Play,Half Volley,False,False,113.1,32.5,
f4afeef4-f861-4d5f-a1b6-9de422c32433,0.07182213,Off T,Head,Open Play,Normal,False,False,120.0,34.5,2.0
01dfce2c-5bf0-4020-9aae-f7bbe75959ee,0.11609918,Off T,Right Foot,Open Play,Normal,False,True,120.0,30.1,0.9
eaaeb761-2512-42e7-bda7-b9c849a9a2f5,0.03597245,Blocked,Left Foot,Open Play,Normal,False,False,107.5,30.7,
8a1a6db1-5f31-4f25-8db0-99bca7764742,0.06942296,Wayward,Head,Open Play,Normal,False,False,114.5,35.3,
04432544-df1b-4107-ac36-1557f941f2b6,0.13796295,Saved,Right Foot,Open Play,Normal,False,False,114.2,40.8,0.5
049ef80a-4eab-49f2-b66f-1729dbb70897,0.63186514,Goal,Left Foot,Open Play,Half Volley,True,False,120.0,38.0,0.2
0ca34d80-5afe-4a97-b534-7fde6d5640ff,0.07746392,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,34.6,4.6
18c49ffa-8ad7-4bcc-8942-a84cb21657fb,0.037960988,Blocked,Right Foot,Open Play,Normal,True,False,101.2,43.7,
85f27318-4024-4933-a2c3-ed7d74020706,0.019973233,Blocked,Right Foot,Open Play,Normal,False,False,92.6,40.1,
e77c4a9d-92e1-4d67-a667-1d6d4e494cfe,0.062896036,Off T,Left Foot,Open Play,Half Volley,False,False,120.0,30.7,2.0
b9fdb564-8c1f-4717-8552-9d552c9e7dfb,0.14281829,Off T,Head,Open Play,Normal,False,False,120.0,34.4,5.8
b69bd53b-2fee-490a-b65e-42b179173715,0.030282894,Off T,Head,Open Play,Normal,False,False,120.0,38.8,3.5
d7a619ff-df1a-4a84-9eac-41a614468aa0,0.010311954,Off T,Right Foot,Open Play,Normal,False,False,120.0,33.3,0.5
f2e4bc67-c665-409a-a915-3206ce4d9df8,0.11606456,Off T,Head,Open Play,Normal,False,True,120.0,48.2,3.8
de419c9f-483a-48f7-a359-e4e932c170c6,0.013209601,Blocked,Right Foot,Open Play,Normal,False,False,98.1,27.0,
98e199f8-35d5-4538-b0b4-e06ec6f39f4a,0.060506362,Blocked,Right Foot,Open Play,Normal,False,False,108.2,29.8,
9c6d84e2-59c6-4577-a193-4317b05ed297,0.08887279,Goal,Right Foot,Open Play,Normal,False,False,120.0,43.8,0.3
8aaf000b-34eb-4921-96db-666931e406c2,0.07061287,Off T,Head,Open Play,Normal,False,False,120.0,47.6,5.9
d8e900d9-ab3d-4a62-97e8-46d82fdb7a61,0.09245858,Off T,Right Foot,Open Play,Normal,False,False,120.0,44.9,4.9
3210ab49-0e8e-4e5a-8e18-73fb5f96ce15,0.047294308,Saved,Head,Open Play,Normal,False,False,119.5,42.9,2.3
88baa982-42a7-4002-84cc-5fad8372152b,0.064329326,Blocked,Right Foot,Open Play,Normal,False,False,105.2,47.8,
21f001c3-32bd-4c45-804a-7b82debc2305,0.0070380424,Blocked,Right Foot,Open Play,Normal,False,False,106.2,20.4,
0b35ba59-de1e-4f38-807a-a68ea7b1e11f,0.008386019,Off T,Right Foot,Free Kick,Normal,False,False,120.0,41.2,6.0
0f5d5bfb-7bb8-4bfe-b0bb-7ecde3fcdb31,0.19541705,Off T,Right Foot,Open Play,Normal,True,False,120.0,45.5,0.2
0174e069-2856-4199-9dcb-5ff80e683f17,0.04981423,Wayward,Head,Open Play,Normal,False,True,112.6,29.3,
aff0f6b6-2238-4025-9b15-3cd7819ef9c6,0.05145264,Saved,Right Foot,Open Play,Normal,False,False,115.7,38.5,0.0
070af76a-89ba-4002-ba1f-e9da3481757f,0.034976427,Saved,Right Foot,Open Play,Normal,True,False,114.4,39.3,1.7
7d1aaa92-610c-40b7-841e-2ae21ab48ba5,0.28961727,Off T,Left Foot,Open Play,Normal,True,False,120.0,30.5,0.0
d143702a-00e6-4dde-83e1-1ffe2c10eead,0.016255273,Off T,Right Foot,Open Play,Normal,False,False,120.0,53.1,5.3
5ea18536-7319-4016-abcf-4cd1bf95d493,0.17159827,Goal,Right Foot,Open Play,Normal,True,False,120.0,38.3,2.1
41dc999d-5bd0-4e61-b4e4-8b1f42a140e5,0.009521209,Saved Off Target,Left Foot,Open Play,Normal,False,False,119.4,44.9,0.2
b6658c13-8c43-41c0-b6e8-2d27fa64d050,0.06695693,Blocked,Right Foot,Open Play,Half Volley,True,False,116.1,47.2,
dc8c0556-ccb4-4e31-b5f1-016898aba364,0.14758325,Off T,Head,Open Play,Normal,False,False,120.0,43.2,4.5
5c1d7ac6-9211-4b52-a965-fc593ea64f25,0.0074260286,Off T,Right Foot,Open Play,Normal,True,False,120.0,52.6,5.9
9a520bb6-903e-45ca-b26a-329da77277cd,0.057537414,Blocked,Left Foot,Open Play,Normal,False,False,102.0,30.9,
6747e7ad-e46b-4ee4-8124-13c6eb94e272,0.15686439,Off T,Left Foot,Open Play,Normal,True,False,120.0,33.2,4.6
453d8463-ff74-4fa4-af39-af040533be48,0.14756288,Saved,Head,Open Play,Diving Header,False,False,118.8,40.6,0.4
487d5a78-57ee-49e2-87f1-b4e76818f93b,0.16606124,Goal,Head,Open Play,Normal,False,False,120.0,36.7,1.6
e527bdca-8ea1-4801-9563-3c6b32900444,0.0798417,Goal,Head,Open Play,Normal,False,False,120.0,37.2,0.8
921d1b67-d40a-4edc-b949-5a80de149a2a,0.092448674,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,40.2,5.3
42a1ac5b-590c-42d1-a3f6-7c7c9904bd43,0.022734221,Saved,Right Foot,Open Play,Normal,False,False,115.5,38.5,0.5
6ea1282f-a87b-4cb9-a827-b9e1d22a554d,0.07291217,Blocked,Right Foot,Free Kick,Normal,False,False,104.6,43.9,
8eb12787-bb62-4a26-a9d6-cac941891282,0.43742692,Goal,Right Foot,Open Play,Normal,False,True,119.9,37.5,0.2
1e58ade8-6329-4d96-8e81-0745d3b9548d,0.5494063,Goal,Right Foot,Open Play,Normal,False,False,120.0,43.4,0.9
a709e868-4b6a-4d59-836b-2d666cd8804e,0.05732388,Off T,Right Foot,Open Play,Normal,False,False,120.0,45.3,1.3
741bcc64-927a-4233-bbe8-f8c694aff33f,0.018788066,Saved,Right Foot,Open Play,Normal,False,False,117.2,42.0,0.5
9f90934e-2244-41e2-9fc0-1f062c5231f1,0.053924788,Blocked,Right Foot,Open Play,Normal,False,False,101.5,33.3,
60a5ee7c-b675-462d-b7c4-20b607790c40,0.034671515,Blocked,Head,Open Play,Normal,False,False,105.4,39.6,
6d085fd9-815d-48d3-b3ae-eeacee6b8378,0.18283193,Off T,Left Foot,Open Play,Lob,False,False,120.0,42.6,3.4
0b8e63af-c0f2-4f68-b7bc-0f9045cdcb8a,0.012276721,Blocked,Right Foot,Open Play,Normal,False,False,108.3,56.6,
5bf60255-21a0-40a3-9801-e6e5eae27737,0.016993416,Blocked,Head,Open Play,Normal,False,False,113.7,36.6,
59f5d2c0-0f05-4b04-8807-59a2a7388b9c,0.05049196,Off T,Right Foot,Open Play,Volley,True,False,120.0,25.3,0.2
9ca5018a-dd9c-4dc6-8fde-93efd597b799,0.19606647,Saved,Right Foot,Open Play,Half Volley,False,False,114.5,48.4,1.3
994609f8-2a2e-447a-a0d1-7c44e5433506,0.08245576,Blocked,Left Foot,Free Kick,Normal,False,False,106.4,43.2,
551664e9-a213-4355-8122-5610a32edd7d,0.058163673,Blocked,Right Foot,Open Play,Normal,True,False,114.4,38.6,
26bbb32e-5396-4190-9a60-2983a4ad8aab,0.040131547,Blocked,Left Foot,Open Play,Normal,False,False,105.0,49.7,
1e5b696d-3ec9-4bab-a498-4005f8281d9b,0.0553608,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,45.3,0.3
37473480-bdda-48d0-ba61-48ab20adb862,0.03637375,Blocked,Right Foot,Open Play,Normal,False,False,103.7,30.6,
b799db61-47c2-4f87-9228-a6dc0f211520,0.025639586,Saved,Right Foot,Open Play,Normal,False,False,118.8,36.2,1.7
44dcb941-a228-4997-8b9b-8509d3b783d4,0.027124977,Off T,Left Foot,Open Play,Normal,False,False,120.0,38.9,4.7
52f621ad-f2d4-4d30-ad51-0fae575cb4fc,0.072495714,Saved,Right Foot,Open Play,Normal,False,False,118.1,37.6,0.0
b02ba968-0e58-4b39-b9b2-30d70e395033,0.10672537,Wayward,Right Foot,Open Play,Overhead Kick,True,False,109.3,30.5,
f6cea0f7-55c3-4616-8b37-787068c0c418,0.046245903,Off T,Right Foot,Free Kick,Normal,False,False,120.0,41.5,4.5
7fac740d-bfd2-4843-b6ef-240efe01dc63,0.018566791,Saved,Left Foot,Open Play,Half Volley,False,True,117.7,37.1,0.0
77c58c22-ec09-4295-a68e-e9089d151183,0.044932175,Saved,Head,Open Play,Normal,False,False,118.4,38.2,0.0
7e0f5fd7-8740-45e5-ac9f-2aa24870e744,0.03684687,Saved,Right Foot,Open Play,Normal,True,False,117.1,40.5,0.9
3186226a-c0a5-46db-a232-19b374ee5b9f,0.24456298,Blocked,Left Foot,Open Play,Normal,True,False,113.9,32.6,
7f8aee6a-face-4dd7-ada3-f4fb8de2dac6,0.31176093,Goal,Right Foot,Open Play,Normal,False,True,120.0,36.6,0.4
cdfcc3cc-4a45-4719-8f88-0fee6b22165f,0.023372952,Post,Left Foot,Open Play,Normal,False,False,120.0,44.0,1.0
a6eb08a0-8632-4c3d-9cd8-7062262413e5,0.48680782,Goal,Right Foot,Open Play,Volley,True,False,120.0,37.8,0.5
d5585826-5155-413f-ad70-c0c8cdc35d58,0.08343665,Goal,Head,Open Play,Normal,False,False,120.0,37.6,0.6
c3ab8e8a-28c8-4658-b9f4-51008c49d51a,0.030493122,Blocked,Right Foot,Open Play,Half Volley,False,False,102.6,50.4,
b5a9bf53-f053-4656-9f93-3e6de2c73567,0.067058586,Blocked,Left Foot,Open Play,Normal,False,False,104.5,44.9,
39548b0a-229c-4db9-b773-da218013abea,0.07681266,Blocked,Right Foot,Open Play,Normal,False,False,110.1,47.8,
ce8473d1-8bd0-4e89-b757-25c1ceb89851,0.09963754,Goal,Right Foot,Open Play,Normal,False,False,120.0,37.2,0.2
ec417844-3d71-417a-af88-5ecdd2b90974,0.069910415,Goal,Right Foot,Open Play,Volley,True,False,120.0,42.1,0.3
19c5d75b-27c6-4f31-8298-005c2b623783,0.10706527,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,41.3,6.8
c7b2341c-8d98-4523-982a-a0da4b15e4d6,0.10174897,Blocked,Left Foot,Open Play,Normal,False,False,108.0,32.9,
3f0028e9-6a20-4d26-9170-54e5e3a426d4,0.06538472,Off T,Right Foot,Open Play,Normal,True,False,120.0,45.5,6.8
4fa8f2b7-252b-4f1d-a5e9-59eb088ad9df,0.09521794,Blocked,Head,Open Play,Normal,False,False,118.6,42.4,
096cb87f-ab69-4ca4-bc58-b2943debbc7a,0.016900305,Blocked,Left Foot,Open Play,Normal,False,False,106.1,49.6,
9a9e7d3d-b621-4848-bb0b-2f41eed88366,0.00812147,Off T,Right Foot,Free Kick,Normal,False,False,119.9,41.7,4.5
17797395-28ca-41c1-8fb0-fee5a757f5a9,0.010814107,Off T,Left Foot,Open Play,Normal,False,False,119.9,45.5,0.2
afcb5f34-7535-461e-8e8f-0ece75afb751,0.26873535,Goal,Left Foot,Open Play,Half Volley,False,False,120.0,40.0,1.7
b7d1b4f5-8b50-426c-84b5-5b91115f26a6,0.48528257,Goal,Head,Open Play,Normal,False,True,120.0,42.5,2.0
e3de64c9-e014-4574-a36b-de0b15e7f836,0.0102555165,Post,Right Foot,Open Play,Normal,False,False,120.0,36.1,0.2
fe56d178-01ac-4d95-b73a-f0303fd91ffe,0.105883196,Saved,Head,Open Play,Normal,False,False,115.5,35.2,2.1
d84820fb-e48a-47a6-a794-58deac76aa33,0.12843333,Blocked,Head,Open Play,Normal,False,False,115.1,37.2,
a742fd02-97ea-4c8a-b3d9-5e995a8219d1,0.084981784,Blocked,Right Foot,Open Play,Half Volley,True,False,113.4,33.2,
b7a0750e-3f25-43c6-9903-f38da3cf2f94,0.04770122,Blocked,Left Foot,Open Play,Normal,False,False,106.0,41.8,
6581c8f4-9120-47c6-a518-fa42df52649e,0.033927802,Saved,Right Foot,Open Play,Normal,False,False,115.7,37.0,0.2
1a0356b6-d375-4303-9511-b4be941f51dc,0.030136447,Saved,Right Foot,Open Play,Normal,False,False,115.7,39.8,0.2
add4bcd7-cee7-4f0b-928b-8d530e2c71bc,0.036391806,Goal,Right Foot,Open Play,Normal,False,False,120.0,42.7,1.7
b56b8a0f-7722-4149-b4a4-edea3e763a5b,0.043690234,Blocked,Right Foot,Open Play,Normal,False,False,100.1,41.8,
2a0b98e4-890a-442f-a62a-aab4e09a6e79,0.053362656,Off T,Left Foot,Open Play,Normal,False,False,119.9,44.9,0.1
f6bb620b-8e2b-41f5-b707-379cb3620a2f,0.015441174,Off T,Left Foot,Open Play,Half Volley,True,False,120.0,37.2,6.4
e73ca652-6c91-45db-87c8-289bf2f9a764,0.04386382,Blocked,Right Foot,Open Play,Normal,False,False,107.1,32.0,
98287b98-ffb4-474e-ba01-b9670ce7128e,0.013807228,Saved,Right Foot,Open Play,Normal,False,False,118.5,43.9,0.3
02154300-eff1-441f-8b5f-f42a762aa54b,0.047406577,Wayward,Right Foot,Open Play,Normal,True,False,117.2,0.1,
cf7b4804-8b89-4d67-82b3-76071c5489a4,0.034523033,Saved,Left Foot,Open Play,Normal,False,False,115.3,41.7,0.2
1d8313ac-0515-4c20-a940-179d448a1004,0.051481657,Off T,Right Foot,Free Kick,Normal,False,False,120.0,36.9,3.6
a609fb9a-c858-46b0-8e92-241dc0d06c3f,0.033593222,Blocked,Right Foot,Open Play,Normal,True,False,104.0,40.5,
9cbd6105-9495-46fa-a225-ec864aad285a,0.17077029,Off T,Right Foot,Open Play,Normal,True,False,120.0,39.9,4.1
