"player_id","player_name","position_name","season","events","passes","shots","carries","pressures","goals","xg","assists"
3037,"Mousa Sidi Yaya Dembélé","Left Defensive Midfield","2015/2016","5332","1383","22","1312","578","3","1.7568571144999998","2"
3967,"Claudio Ariel Yacob","Left Defensive Midfield","2015/2016","4212","1118","9","759","770","0","0.216381981","1"
3437,"Francis Joseph Coquelin","Left Defensive Midfield","2015/2016","3862","1104","9","924","365","0","0.23580311050000002","0"
16932,"Youssouf Chafiq Mulumbu Ngangu","Left Defensive Midfield","2015/2016","630","162","3","117","106","0","0.18326662500000002","0"
11936,"Harrison Reed","Left Defensive Midfield","2015/2016","26","7","0","4","6","0","0","0"
3464,"James McArthur","Left Defensive Midfield","2015/2016","3923","1067","16","818","516","2","1.1789362576","2"
5489,"Mile Jedinak","Left Defensive Midfield","2015/2016","2689","828","14","404","394","0","0.904806273","0"
4346,"Gilbert Gianelli Imbula Wanga","Left Defensive Midfield","2015/2016","2885","779","21","729","242","2","0.7735615091999997","0"
3633,"Gareth Barry","Left Defensive Midfield","2015/2016","6729","2098","17","1507","659","0","1.075521215","0"
11386,"Santiago Cazorla González","Left Defensive Midfield","2015/2016","4106","1300","24","1090","185","0","1.784200687","3"
7121,"Sandro Ranieri Guimarães Cordeiro","Left Defensive Midfield","2015/2016","534","145","3","91","67","0","0.056106919500000005","0"
3463,"Junior Stanislas","Left Midfield","2015/2016","3071","776","46","694","265","3","2.4055857666000002","2"
4416,"Max-Alain Gradel","Left Midfield","2015/2016","1695","339","18","377","214","1","1.5043037857000001","2"
6870,"José Manuel Jurado Marín","Left Midfield","2015/2016","4097","1035","36","961","343","0","1.5850886101000001","0"
5602,"Cristian Gamboa Luna","Left Midfield","2015/2016","66","13","1","16","9","0","0.029631916","0"
5556,"Miguel Arturo Layún Prado","Left Midfield","2015/2016","255","60","4","53","31","1","0.246095348","0"
3312,"Demarai Gray","Left Midfield","2015/2016","447","100","5","98","53","0","0.15985149999999998","1"
129559,"Rees Greenwood","Left Midfield","2015/2016","106","20","0","21","17","0","0","0"
4804,"Bradley Johnson","Left Midfield","2015/2016","326","77","10","70","30","0","0.8057374274","1"
11295,"Patrick Roberts","Left Midfield","2015/2016","20","4","0","4","0","0","0","0"
3302,"Nordin Amrabat","Left Midfield","2015/2016","1070","193","7","235","108","0","0.349799804","0"
3307,"Marc Albrighton","Left Midfield","2015/2016","4871","1214","42","1024","610","2","2.3626669600000003","7"
4116,"Sullay Kaikai","Left Midfield","2015/2016","82","20","3","19","10","0","0.158311264","0"
10771,"George Honeyman","Left Midfield","2015/2016","38","6","0","5","13","0","0","0"
3646,"Marc Pugh","Left Midfield","2015/2016","2494","555","22","575","225","3","2.683968361999999","2"
3631,"Nathan Dyer","Left Midfield","2015/2016","480","90","5","109","53","1","0.6213481270000001","1"
9485,"Craig Gardner","Left Midfield","2015/2016","3108","745","50","489","511","3","3.8926895689999994","3"
22594,"Matt Jarvis","Left Midfield","2015/2016","1570","367","10","320","167","1","0.992031861","1"
3514,"James McClean","Left Midfield","2015/2016","3745","822","31","660","551","2","2.1490602424999996","2"
3196,"Wahbi Khazri","Left Midfield","2015/2016","1927","421","25","378","288","2","0.7885470373","1"
19847,"Alessandro Diamanti","Left Wing","2015/2016","199","55","1","47","12","0","0.02299939","0"
6695,"Juan Miguel Jiménez López","Left Wing","2015/2016","288","51","6","56","53","0","0.426554524","0"
43757,"Yoan Gouffran","Left Wing","2015/2016","398","94","3","79","54","0","0.142816165","0"
3589,"Yannick Bolasie Yala","Left Wing","2015/2016","3505","653","58","801","281","5","4.3318376392","3"
3501,"Philippe Coutinho Correia","Left Wing","2015/2016","4735","1147","111","1126","383","8","7.128245856099999","5"
20253,"Samir Nasri","Left Wing","2015/2016","1562","437","14","411","101","2","1.9200937089999999","3"
3076,"Ayoze Pérez Gutiérrez","Left Wing","2015/2016","3815","658","51","778","580","6","3.6851812935","2"
10932,"Jonathan Williams","Left Wing","2015/2016","19","5","0","5","0","0","0","0"
3233,"Raheem Sterling","Left Wing","2015/2016","4157","904","51","1023","311","6","6.411888005","2"
3654,"Daniel William John Ings","Left Wing","2015/2016","423","81","10","88","40","2","1.359236949","0"
11117,"Scott Sinclair","Left Wing","2015/2016","2108","354","17","467","205","2","3.115692275","0"
4317,"Kevin Mirallas","Left Wing","2015/2016","1781","382","41","396","151","4","3.2156184129999996","3"
40125,"Steven Pienaar","Left Wing","2015/2016","317","80","2","74","24","0","0.051837135","0"
3958,"Pedro Eliezer Rodríguez Ledesma","Left Wing","2015/2016","4498","1049","59","1106","382","7","5.978802855999999","2"
7063,"Jefferson Antonio Montero Vite","Left Wing","2015/2016","2377","492","21","588","193","0","1.8217127509999997","2"
3325,"Marko Arnautović","Left Wing","2015/2016","5171","1161","72","1202","490","11","11.080028553","5"
4831,"Nacer Chadli","Left Wing","2015/2016","1767","388","26","386","172","3","2.5992438728","2"
3831,"Dušan Tadić","Left Wing","2015/2016","4421","1104","56","989","384","7","6.782875651999998","11"
3683,"Tom Cleverley","Left Wing","2015/2016","3464","974","24","746","436","2","1.4394102729999998","4"
3668,"Theo Walcott","Left Wing","2015/2016","1842","333","46","403","152","5","6.700536241","2"
3326,"Chung-Yong Lee","Left Wing","2015/2016","806","193","5","179","102","1","0.1656220079999999","0"
3479,"Sam Field","Left Wing","2015/2016","9","2","0","2","0","0","0","0"
26696,"Arouna Koné","Left Wing","2015/2016","2756","592","37","634","180","5","4.59309574","4"
3534,"Clinton Mua N''Jie","Left Wing","2015/2016","392","72","7","81","51","0","0.499049676","1"
42899,"Gabriel Antoine Obertan","Left Wing","2015/2016","439","107","3","90","35","0","0.11405727900000001","1"
48634,"Charles NZogbia","Left Wing","2015/2016","56","12","0","12","6","0","0","0"
3528,"Kieran Gibbs","Left Wing","2015/2016","841","219","5","168","104","1","0.674481988","1"
3254,"Florian Thauvin","Left Wing","2015/2016","933","216","8","229","70","0","0.408411334","0"
3491,"Dimitri Payet","Left Wing","2015/2016","5501","1572","69","1389","303","9","5.0674303673","16"
3043,"Christian Dannemann Eriksen","Left Wing","2015/2016","7055","2041","99","1586","564","6","5.109807407899999","12"
2988,"Memphis Depay","Left Wing","2015/2016","3239","751","56","782","187","2","4.381855249299999","0"
3647,"Alex Iwobi","Left Wing","2015/2016","1485","376","15","389","101","2","1.7235450079999999","3"
20039,"Anthony Martial","Left Wing","2015/2016","5160","938","57","1193","372","11","6.901340182499998","3"
3385,"Alexis Alejandro Sánchez Sánchez","Left Wing","2015/2016","6455","1488","111","1635","400","13","11.263074479399998","6"
3685,"Jay Rodriguez","Left Wing","2015/2016","590","93","15","107","82","0","1.079480349","0"
3621,"Eden Hazard","Left Wing","2015/2016","5711","1476","36","1468","231","4","2.394681989","4"
3450,"Jordan Ayew","Left Wing","2015/2016","4963","824","61","990","699","7","5.245550229500001","0"
21540,"Kevin Nolan","Right Attacking Midfield","2015/2016","58","14","0","9","5","0","0","0"
3973,"Àngel Rangel Zaragoza","Right Back","2015/2016","4382","1584","14","965","216","0","0.6835989455999999","0"
3612,"Ashley Young","Right Back","2015/2016","2406","776","7","563","139","1","0.846341729","2"
11124,"Steven Whittaker","Right Back","2015/2016","1226","409","8","261","95","1","0.401340784","0"
3658,"DeAndre Yedlin","Right Back","2015/2016","2549","797","4","439","370","0","0.46109487899999996","2"
42946,"Guangtai Jiang","Right Back","2015/2016","387","131","2","76","42","0","0.22570679","0"
10772,"Donald Love","Right Back","2015/2016","115","35","0","24","10","0","0","0"
10770,"Adam Matthews","Right Back","2015/2016","60","19","0","15","5","0","0","0"
7110,"Bacary Sagna","Right Back","2015/2016","5519","1984","4","1256","285","0","0.195271581","3"
3590,"Rhu-endly Martina","Right Back","2015/2016","1773","581","3","378","175","1","0.125135943","1"
4590,"Nathaniel Edwin Clyne","Right Back","2015/2016","5837","1943","31","1341","443","1","2.3672014983","0"
6409,"Adam Smith","Right Back","2015/2016","4397","1274","15","946","538","2","0.5216790725999999","0"
4808,"Andre Wisdom","Right Back","2015/2016","1195","447","2","260","60","0","0.117123414","0"
3991,"Allan Romeo Nyom","Right Back","2015/2016","3766","1228","7","785","342","0","0.3393341827","0"
3523,"Craig Dawson","Right Back","2015/2016","4736","1658","38","778","443","4","3.4319955753999984","0"
3308,"Kieran Trippier","Right Back","2015/2016","1047","355","2","232","69","1","0.6527253940000001","1"
3586,"Samuel Mark Byram","Right Back","2015/2016","426","140","0","78","38","0","0","1"
4428,"Mathieu Debuchy","Right Back","2015/2016","297","101","1","62","25","0","0.029352702","0"
3608,"Simon Francis","Right Back","2015/2016","7094","2454","6","1595","403","0","0.1969073493","3"
129558,"Tony Hibbert","Right Back","2015/2016","67","19","1","15","7","0","0.060018376","0"
4587,"Matteo Darmian","Right Back","2015/2016","3644","1157","7","799","347","1","0.181710034","0"
4589,"Séamus Coleman","Right Back","2015/2016","4675","1398","26","1149","333","1","1.7228314895","2"
3329,"Cédric Ricardo Alves Soares","Right Back","2015/2016","3681","1155","10","799","351","0","0.294186632","2"
3349,"Michail Antonio","Right Back","2015/2016","3383","708","56","690","341","8","5.604933744","3"
3267,"Luis Antonio Valencia Mosquera","Right Back","2015/2016","2191","709","5","530","145","0","0.18627077339999998","4"
3709,"Daniel Amartey","Right Back","2015/2016","230","74","1","51","16","0","0.40846357","0"
9533,"Leandro Bacuna","Right Back","2015/2016","4585","1389","32","1045","416","1","1.4977175494000001","1"
22058,"Connor Steven Randall","Right Back","2015/2016","316","104","2","57","39","0","0.12659223","1"
3448,"Martin Kelly","Right Back","2015/2016","1480","540","1","280","143","0","0.019187449","0"
4724,"Glen Johnson","Right Back","2015/2016","3672","1205","18","874","215","0","1.0325343229999997","3"
3340,"Kyle Naughton","Right Back","2015/2016","4125","1388","9","940","291","0","0.408008469","4"
10007,"Jon Flanagan","Right Back","2015/2016","941","303","0","200","84","0","0","1"
21254,"Carl Jenkinson","Right Back","2015/2016","2045","706","7","433","141","2","0.7927971646","0"
10503,"Billy Jones","Right Back","2015/2016","2825","847","13","444","522","1","1.8214269680000001","1"
3205,"Kyle Walker","Right Back","2015/2016","5273","1732","20","1105","487","1","0.9033615969999998","2"
3052,"Pablo Javier Zabaleta Girod","Right Back","2015/2016","2182","722","3","495","171","0","0.094444591","2"
3650,"Daryl Janmaat","Right Back","2015/2016","5187","1731","21","1047","412","2","1.2038169734","4"
3316,"James Tomkins","Right Back","2015/2016","2851","963","8","554","271","0","0.5013403207","0"
9642,"Alan Hutton","Right Back","2015/2016","3796","1232","11","805","330","0","0.5567992279999998","2"
10499,"Ivo Daniel Ferreira Mendonca Pinto","Right Back","2015/2016","1440","486","0","279","146","0","0","0"
4826,"Yohan Benalouane","Right Back","2015/2016","60","18","0","7","8","0","0","0"
10484,"Callum Connolly","Right Back","2015/2016","41","13","0","7","4","0","0","0"
36983,"Juan Carlos Paredes Reasco","Right Back","2015/2016","1284","380","5","265","145","0","0.127796528","0"
3465,"Timothy Evans Fosu-Mensah","Right Back","2015/2016","452","144","2","83","45","0","0.050805534","1"
3511,"Héctor Bellerín Moruno","Right Back","2015/2016","6414","2094","13","1550","366","1","0.614905337","4"
28782,"Ritchie De Laet","Right Back","2015/2016","973","332","2","159","110","1","0.122346265","0"
3270,"Danny Simpson","Right Back","2015/2016","3402","1203","7","593","343","0","0.8305634330000001","0"
10458,"Fikayo Tomori","Right Back","2015/2016","44","14","0","8","4","0","0","0"
3542,"Jonjoe Kenny","Right Back","2015/2016","85","32","1","11","8","0","0.063103065","1"
5264,"Guillermo Varela Olivera","Right Back","2015/2016","634","197","1","125","70","0","0.020327501","0"
5594,"Branislav Ivanović","Right Back","2015/2016","4726","1569","28","957","388","2","2.2640555568000003","2"
3643,"Phil Bardsley","Right Back","2015/2016","1198","382","7","236","124","0","0.0984618157","1"
3443,"Joel Ward","Right Back","2015/2016","4108","1328","17","816","430","2","1.157470439","1"
3090,"Nicolás Hernán Otamendi","Right Center Back","2015/2016","5116","1561","28","1171","358","1","1.3754811238999998","0"
3309,"Sebastian Prödl","Right Center Back","2015/2016","1637","538","12","282","125","2","1.175452245","0"
38412,"Kolo Habib Touré","Right Center Back","2015/2016","1419","457","4","335","79","1","0.29085574999999997","0"
3290,"Federico Fernández","Right Center Back","2015/2016","5442","1745","17","1290","312","1","1.7145470079999998","1"
24380,"Tetchi Jores Charlemagne Ulrich Okore","Right Center Back","2015/2016","1243","344","0","253","132","0","0","0"
3475,"Per Mertesacker","Right Center Back","2015/2016","3443","1238","8","824","87","0","1.2366225779999998","0"
6746,"Gabriel Armando de Abreu","Right Center Back","2015/2016","3272","1074","12","787","133","1","1.0417122505","0"
3314,"Phil Jones","Right Center Back","2015/2016","934","321","1","218","58","0","0.052710865","0"
3722,"Steven Taylor","Right Center Back","2015/2016","994","316","1","246","31","0","0.063562","0"
13848,"Marc Wilson","Right Center Back","2015/2016","373","113","0","77","32","0","0","0"
9958,"Steven Caulker","Right Center Back","2015/2016","247","80","4","47","11","0","0.324833245","0"
7848,"Matt Miazga","Right Center Back","2015/2016","268","88","0","62","13","0","0","1"
19288,"Martín Gastón Demichelis","Right Center Back","2015/2016","1776","567","5","402","119","0","0.301806504","0"
9648,"Paddy McNair","Right Center Back","2015/2016","715","217","3","168","52","0","0.1577341745","0"
21212,"Russell Martin","Right Center Back","2015/2016","3800","1332","19","783","209","3","1.6694203539999999","0"
3713,"Calum Chambers","Right Center Back","2015/2016","689","190","2","155","66","0","0.1861007049999999","0"
18404,"José Ángel Crespo Rincón","Right Center Back","2015/2016","86","30","0","18","9","0","0","0"
3960,"José Miguel da Rocha Fonte","Right Center Back","2015/2016","4980","1642","24","1136","274","2","2.732162336","0"
9626,"Tommy Elphick","Right Center Back","2015/2016","1329","462","5","291","63","1","0.43302064999999995","0"
3596,"Gareth McAuley","Right Center Back","2015/2016","3001","847","8","538","352","1","0.84951885","0"
7884,"Marcin Ryszard Wasilewski","Right Center Back","2015/2016","266","79","1","41","39","0","0.04159231","0"
3263,"Craig Cathcart","Right Center Back","2015/2016","3113","1050","6","629","173","1","0.5523564986","0"
4280,"Winston Reid","Right Center Back","2015/2016","2724","826","18","538","248","1","1.580104946","3"
42700,"Micah Richards","Right Center Back","2015/2016","2609","783","14","551","198","1","1.7120120159999999","1"
10958,"Chris Smalling","Right Center Back","2015/2016","4804","1522","21","1029","413","0","1.7106045400000003","2"
4035,"Ryan Shawcross","Right Center Back","2015/2016","1940","590","8","375","181","0","0.974543074","0"
3456,"Kurt Happy Zouma","Right Center Back","2015/2016","2318","736","16","450","153","1","1.541715556","0"
3480,"Geoff Cameron","Right Center Back","2015/2016","3989","1187","16","857","399","0","0.908820533","0"
3044,"Chancel Mbemba Mangulu","Right Center Back","2015/2016","3971","1162","12","846","315","0","1.240383622","0"
4726,"Kyle Bartley","Right Center Back","2015/2016","455","139","2","90","44","0","0.08941238","0"
3101,"Vincent Kompany","Right Center Back","2015/2016","2071","679","11","497","96","2","0.750381515","0"
6300,"Sebastián Coates Nión","Right Center Back","2015/2016","1425","417","7","251","179","0","0.809585872","1"
3482,"James Collins","Right Center Back","2015/2016","1728","555","13","322","105","0","0.9503093917","0"
3407,"Scott Dann","Right Center Back","2015/2016","3457","1111","32","672","213","5","2.7130084553","0"
3244,"John Stones","Right Center Back","2015/2016","4985","1596","8","1223","296","0","0.6859191560000001","1"
9930,"Ryan Bennett","Right Center Back","2015/2016","1766","606","9","301","120","0","0.8294824140000001","0"
3731,"Adrian Mariappa","Right Center Back","2015/2016","398","131","0","85","30","0","0","0"
18872,"Martin Škrtel","Right Center Back","2015/2016","3396","1146","10","790","136","1","0.5073164910000001","0"
20005,"Toby Alderweireld","Right Center Back","2015/2016","6323","2122","41","1544","237","4","3.1840854048000007","2"
3645,"Gary Cahill","Right Center Back","2015/2016","2459","743","14","492","192","2","1.0839289879999998","0"
6652,"Jordi Amat Maas","Right Center Back","2015/2016","601","185","1","137","46","0","0.3147205","0"
13286,"Lamine Koné","Right Center Back","2015/2016","1387","405","10","245","135","2","1.6360862856999998","1"
3813,"Wes Morgan","Right Center Back","2015/2016","2863","849","21","500","273","2","2.9482683480000005","0"
3810,"Shinji Okazaki","Right Center Forward","2015/2016","3347","521","44","481","515","5","7.122357414000001","0"
3708,"Kelechi Promise Iheanacho","Right Center Forward","2015/2016","1715","349","29","336","162","8","5.051744738","2"
40124,"Rickie Lambert","Right Center Forward","2015/2016","1176","277","14","197","89","1","1.6784735619999998","1"
3454,"Troy Deeney","Right Center Forward","2015/2016","6121","1302","94","870","609","13","12.085973285","10"
3671,"José Leonardo Ulloa","Right Center Forward","2015/2016","2119","396","33","320","254","6","6.4239679050000005","1"
3462,"Jack Frank Porteous Cork","Right Center Midfield","2015/2016","6187","1746","19","1413","615","1","0.88613171","1"
29382,"Shaun MacDonald","Right Center Midfield","2015/2016","58","19","0","10","7","0","0","0"
3328,"James Ward-Prowse","Right Center Midfield","2015/2016","2700","807","29","540","305","2","2.2664223095000002","5"
10783,"Lee Cattermole","Right Center Midfield","2015/2016","3364","970","10","659","440","0","0.6715505930000001","0"
4243,"Cameron Brannagan","Right Center Midfield","2015/2016","428","126","1","98","50","0","0.08262946","0"
3834,"Ivan Toney","Right Center Midfield","2015/2016","20","2","0","3","3","0","0","0"
3532,"Jordan Brian Henderson","Right Center Midfield","2015/2016","3305","1007","26","757","304","2","2.206942035","3"
42900,"Cheik Ismaël Tioté","Right Center Midfield","2015/2016","2825","850","2","592","297","0","0.045869157","0"
4751,"Michael Carrick","Right Center Midfield","2015/2016","4738","1562","7","1176","269","0","0.305455375","1"
3473,"James Philip Milner","Right Center Midfield","2015/2016","5758","1610","39","1245","636","5","3.9768661796","12"
42703,"Mikel Arteta Amatriain","Right Center Midfield","2015/2016","413","128","1","89","38","0","0.37236434","0"
7153,"Jordan Veretout","Right Center Midfield","2015/2016","3798","1090","20","858","424","0","1.2621545959999998","5"
24743,"Gary Hooper","Right Center Midfield","2015/2016","19","4","1","4","1","0","0.13312706","0"
3684,"Cheikhou Kouyaté","Right Center Midfield","2015/2016","4818","1255","46","992","542","5","5.447483423","2"
3343,"Dan Gosling","Right Center Midfield","2015/2016","4943","1230","40","1023","646","3","3.0795959646999997","1"
22237,"Mamadou Obbi Oularé","Right Center Midfield","2015/2016","14","3","0","1","0","0","0","0"
13248,"Eunan O''Kane","Right Center Midfield","2015/2016","1322","383","8","306","132","0","0.6015456339999999","1"
3583,"Ashley Westwood","Right Center Midfield","2015/2016","5463","1626","38","1227","654","2","2.097580091","2"
3296,"Marouane Fellaini-Bakkioui","Right Center Midfield","2015/2016","2416","601","22","472","224","1","3.0129993409999996","0"
3721,"Etienne Capoue","Right Center Midfield","2015/2016","5903","1595","35","1292","629","0","2.7560736759","2"
4093,"Jay Fulton","Right Center Midfield","2015/2016","44","9","0","10","5","0","0","0"
4022,"Darren Fletcher","Right Center Midfield","2015/2016","5363","1516","23","1218","547","1","1.8395512069999995","2"
16334,"Graham Dorrans","Right Center Midfield","2015/2016","2634","761","16","635","237","0","0.6564015582999999","1"
8485,"Pedro Chirivella Burgos","Right Center Midfield","2015/2016","116","31","0","27","21","0","0","0"
4429,"Yann Gérard M''Vila","Right Center Midfield","2015/2016","6053","1799","30","1330","630","1","0.9914188749999997","3"
5617,"Sebastian Larsson","Right Center Midfield","2015/2016","965","269","6","165","171","0","0.4006977","0"
3476,"Muhamed Bešić","Right Center Midfield","2015/2016","1323","352","4","319","138","0","0.192631854","0"
16072,"Vurnon Anita","Right Center Midfield","2015/2016","3720","1134","8","740","534","1","0.28580458200000003","3"
3277,"Yohan Cabaye","Right Defensive Midfield","2015/2016","5092","1433","69","1033","681","5","6.584582770599998","2"
3607,"James McCarthy","Right Defensive Midfield","2015/2016","4817","1389","17","1057","573","2","1.017741553","2"
8251,"Marco van Ginkel","Right Defensive Midfield","2015/2016","1495","387","10","276","218","0","0.519662764","0"
3087,"Gnégnéri Yaya Touré","Right Defensive Midfield","2015/2016","6302","1869","74","1546","333","6","5.880840277000001","4"
28100,"Ramires Santos do Nascimento","Right Defensive Midfield","2015/2016","1282","332","10","273","151","2","0.789509716","0"
9463,"Alexander Banor Tettey","Right Defensive Midfield","2015/2016","3506","1097","20","767","355","2","0.8520836592","1"
9452,"Gary O''Neil","Right Defensive Midfield","2015/2016","3330","977","11","686","385","0","0.6855136349999998","0"
3478,"Francesc Fàbregas i Soler","Right Defensive Midfield","2015/2016","9408","2947","48","2161","776","5","4.029403814800001","9"
8344,"Manuel García Alonso","Right Defensive Midfield","2015/2016","61","19","0","15","3","0","0","0"
6631,"Mathieu Flamini","Right Defensive Midfield","2015/2016","1986","627","7","417","191","0","0.9192256879999999","0"
20230,"Gökhan İnler","Right Defensive Midfield","2015/2016","428","122","2","92","49","0","0.038327533","0"
5475,"John Michael Nchekwube Obinna","Right Defensive Midfield","2015/2016","4099","1226","7","955","394","0","0.9143812689999999","1"
3098,"Victor Wanyama","Right Defensive Midfield","2015/2016","5008","1389","31","1087","618","1","1.7942775162999995","1"
5110,"Henri Saivet","Right Defensive Midfield","2015/2016","316","78","0","59","59","0","0","0"
3568,"Mohamed Naser Elsayed Elneny","Right Defensive Midfield","2015/2016","2401","744","13","619","167","0","0.975098422","1"
3665,"Andrew Philip King","Right Defensive Midfield","2015/2016","1630","488","19","298","189","2","2.099677588","1"
3600,"Morgan Schneiderlin","Right Defensive Midfield","2015/2016","4971","1484","11","1131","510","1","1.210289647","1"
23488,"Mario Suárez Mata","Right Defensive Midfield","2015/2016","1447","427","9","316","137","0","0.420495655","0"
10956,"Eric Dier","Right Defensive Midfield","2015/2016","6709","2111","30","1504","602","3","2.058710326","2"
9625,"Glenn Whelan","Right Defensive Midfield","2015/2016","6550","2037","11","1555","568","0","0.21807827099999988","2"
16003,"Fernando Francisco Reges","Right Defensive Midfield","2015/2016","3289","910","16","724","416","2","2.764655786","0"
9070,"Hiram Boateng","Right Defensive Midfield","2015/2016","39","5","1","8","9","0","0.03874645","0"
3049,"Matt Ritchie","Right Midfield","2015/2016","6193","1675","79","1348","621","4","4.6373052321","5"
2966,"Stéphane Sessègnon","Right Midfield","2015/2016","2990","638","28","722","220","2","1.250708888","2"
13200,"Oluwaseyi Babajide Ojo","Right Midfield","2015/2016","799","158","5","187","118","0","0.3465609515","3"
4828,"Adlène Guédioura","Right Midfield","2015/2016","1107","298","13","240","85","0","0.312132211","2"
6296,"Joe Dodoo","Right Midfield","2015/2016","37","6","0","6","5","0","0","0"
9566,"Bersant Celina","Right Midfield","2015/2016","50","15","0","11","7","0","0","1"
23742,"Vadis Odjidja-Ofoe","Right Midfield","2015/2016","719","159","3","149","95","0","0.160835927","2"
7171,"Fabio Borini","Right Midfield","2015/2016","3118","600","49","559","380","5","4.82200341","2"
3286,"Nathan Redmond","Right Midfield","2015/2016","4588","1084","53","1046","430","6","2.6832608084000005","4"
7745,"Steven Berghuis","Right Midfield","2015/2016","481","113","7","107","60","0","0.5190596494999999","2"
16295,"Dame N''Doye","Right Midfield","2015/2016","1156","194","11","189","105","1","0.7051310829999999","0"
43081,"Almen Abdi","Right Midfield","2015/2016","3953","1020","39","788","504","2","2.3587584059999993","0"
8400,"Serge Gnabry","Right Midfield","2015/2016","55","7","2","12","13","0","0.0579582006","0"
27949,"Juan Manuel Iturbe Arévalo","Right Midfield","2015/2016","124","27","1","27","15","0","0.035855655","0"
3814,"Riyad Mahrez","Right Midfield","2015/2016","5823","1174","87","1282","587","17","12.163812770000003","10"
40453,"Segundo Víctor Ibarbo Guerrero","Right Midfield","2015/2016","129","28","0","25","17","0","0","0"
9551,"Callum McManaman","Right Midfield","2015/2016","513","99","8","131","48","0","0.520520779","1"
3656,"Alex Pritchard","Right Midfield","2015/2016","149","32","2","33","18","0","0.093362677","0"
4762,"Sergi Canós Tenes","Right Wing","2015/2016","19","4","0","4","2","0","0","0"
3525,"Alex Oxlade-Chamberlain","Right Wing","2015/2016","2094","495","23","520","188","1","1.4757364622999998","0"
9536,"Modou Barrow","Right Wing","2015/2016","1451","235","12","316","199","1","0.6395988","3"
42901,"Osazemwinde Peter Odemwingie","Right Wing","2015/2016","242","54","2","49","36","0","0.080638808","0"
3507,"Wilfried Zaha","Right Wing","2015/2016","4554","699","33","1085","518","2","2.407636951","1"
3091,"Moussa Sissoko","Right Wing","2015/2016","6449","1576","39","1418","603","1","3.6920965279999995","8"
42902,"Adam Johnson","Right Wing","2015/2016","2145","600","16","543","137","2","1.7620988539999998","5"
6821,"Jesús Navas González","Right Wing","2015/2016","5247","1452","31","1320","390","0","2.8745031953999995","7"
22622,"Kieran O''Neill Dowell","Right Wing","2015/2016","157","35","0","29","22","0","0","0"
3449,"Wayne Routledge","Right Wing","2015/2016","3203","722","18","678","331","2","2.7345394620000003","2"
5689,"Juan Guillermo Cuadrado Bello","Right Wing","2015/2016","42","11","1","9","2","0","0.042315856","0"
3293,"Jesse Lingard","Right Wing","2015/2016","3301","771","31","703","395","4","3.1945610810000007","1"
3347,"André Ayew Pelé","Right Wing","2015/2016","5299","1098","69","1047","599","12","7.5930270257","2"
5581,"Joel Nathaniel Campbell Samuels","Right Wing","2015/2016","1733","350","20","378","226","3","1.7564523169999997","1"
7010,"Gastón Exequiel Ramírez Pereyra","Right Wing","2015/2016","87","19","1","19","7","0","0.06234869","0"
3963,"Victor Moses","Right Wing","2015/2016","1622","306","21","374","134","1","1.8376268530000002","2"
22281,"Duncan Watmore","Right Wing","2015/2016","1338","174","17","273","156","3","1.994844704","1"
3635,"Jordon Ibe","Right Wing","2015/2016","2429","559","30","600","203","1","1.2689323965","1"
27853,"Mauro Matías Zárate","Right Wing","2015/2016","1534","336","30","342","140","4","1.935043989","0"
3585,"Erik Lamela","Right Wing","2015/2016","5009","1117","59","1022","647","5","5.872297199299999","9"
3294,"Juan Manuel Mata García","Right Wing","2015/2016","6622","1914","58","1646","396","6","5.866743938","5"
4129,"Tyler Roberts","Right Wing","2015/2016","55","8","1","11","6","0","0.6280385","0"
3533,"Xherdan Shaqiri","Right Wing","2015/2016","3504","835","39","850","253","3","2.4633686410999998","6"
16067,"Josh Onomah","Right Wing","2015/2016","211","49","3","46","27","0","0.191308678","0"
11333,"Adama Traoré Diarra","Right Wing","2015/2016","412","53","2","115","28","0","0.12489151000000001","1"
3726,"Gerard Deulofeu Lázaro","Right Wing","2015/2016","2796","691","12","734","204","2","1.5518586584999998","9"
3297,"Andros Townsend","Right Wing","2015/2016","2362","481","29","534","277","4","1.440451886","2"
3472,"Willian Borges da Silva","Right Wing","2015/2016","6295","1745","59","1484","484","5","3.7275560463999997","7"
22702,"Jonathan Leko","Right Wing","2015/2016","452","55","0","102","69","0","0","1"
6361,"James Wilson","Right Wing","2015/2016","27","6","0","6","0","0","0","0"
43591,"Marvin Emnes","Right Wing","2015/2016","93","15","1","19","16","0","0.014250298","0"
3469,"Bakary Sako","Right Wing","2015/2016","1880","423","35","408","180","2","2.1215525987","1"
3083,"Heung-Min Son","Right Wing","2015/2016","2264","455","38","469","298","4","3.851927902999999","1"
3953,"Aaron Lennon","Right Wing","2015/2016","2336","516","18","517","327","5","1.9527292089999997","0"
6800,"Carles Gil de Pareja Vicent","Right Wing","2015/2016","3193","809","18","792","290","2","1.017689849","1"
16457,"Jeremain Lens","Right Wing","2015/2016","2420","474","28","500","320","3","2.1020062906","3"
6846,"Andreas Hoelgebaum Pereira","Right Wing","2015/2016","228","65","0","57","24","0","0","0"
20951,"Jordan Lyden","Right Wing Back","2015/2016","272","72","1","64","33","0","0.07523298","0"
